1001069,playground/qtprocessmanager,1,3,4,0.250000,0.750000
1000049,playground/qtprocessmanager,161,60,221,0.728507,0.271493
1000818,playground/qtprocessmanager,4,4,8,0.500000,0.500000
1000050,playground/qtprocessmanager,4,3,7,0.571429,0.428571
1000023,playground/qtprocessmanager,1,0,1,1.000000,0.000000
1001566,playground/qtprocessmanager,2,0,2,1.000000,0.000000
1001567,playground/qtprocessmanager,2,0,2,1.000000,0.000000
1000327,playground/qtserialport,8,3,11,0.727273,0.272727
1000681,playground/qtserialport,2,2,4,0.500000,0.500000
1000043,playground/qtserialport,0,2,2,0.000000,1.000000
1000942,playground/qtserialport,8,8,16,0.500000,0.500000
1000528,playground/qtserialport,16,3,19,0.842105,0.157895
1000049,playground/qtserialport,169,95,264,0.640152,0.359848
1000503,playground/qtserialport,12,6,18,0.666667,0.333333
1000312,playground/qtserialport,37,5,42,0.880952,0.119048
1000124,playground/qtserialport,2,0,2,1.000000,0.000000
1000413,playground/qtserialport,103,26,129,0.798450,0.201550
1000049,playground/qtsystemtest,12,3,15,0.800000,0.200000
1000178,playground/qtsystemtest,3,0,3,1.000000,0.000000
1000134,playground/qtsystemtest,3,0,3,1.000000,0.000000
1002126,playground/qtsystemtest,3,0,3,1.000000,0.000000
1000023,playground/qtsystemtest,2,0,2,1.000000,0.000000
1000049,playground/scenegraph,86,33,119,0.722689,0.277311
1000023,playground/scenegraph,3,0,3,1.000000,0.000000
1000004,playground/scenegraph,5,0,5,1.000000,0.000000
1000105,playground/scenegraph,12,5,17,0.705882,0.294118
1000455,playground/uihelpers,6,0,6,1.000000,0.000000
1001001,playground/uihelpers,15,3,18,0.833333,0.166667
1001802,playground/uihelpers,2,0,2,1.000000,0.000000
1000971,playground/uihelpers,1,0,1,1.000000,0.000000
1001004,playground/uihelpers,4,0,4,1.000000,0.000000
1000049,playground/uihelpers,121,82,203,0.596059,0.403941
1000402,playground/uihelpers,18,11,29,0.620690,0.379310
1000023,playground/uihelpers,1,0,1,1.000000,0.000000
1000005,playground/v4vm,26,17,43,0.604651,0.395349
1000331,playground/v4vm,0,2,2,0.000000,1.000000
1000049,playground/v4vm,1997,539,2536,0.787461,0.212539
1000019,playground/v4vm,11,19,30,0.366667,0.633333
1000312,playground/v4vm,2,0,2,1.000000,0.000000
1000121,playground/v4vm,66,54,120,0.550000,0.450000
1000091,playground/v4vm,1,0,1,1.000000,0.000000
1000004,playground/websockets,1,0,1,1.000000,0.000000
1000049,playground/websockets,232,47,279,0.831541,0.168459
1000604,playground/websockets,2,0,2,1.000000,0.000000
1002749,playground/websockets,9,2,11,0.818182,0.181818
1000023,playground/websockets,5,4,9,0.555556,0.444444
1000049,pyside/apiextractor,2,0,2,1.000000,0.000000
1000023,pyside/apiextractor,2,0,2,1.000000,0.000000
1000049,pyside/generatorrunner,2,0,2,1.000000,0.000000
1000023,pyside/generatorrunner,2,0,2,1.000000,0.000000
1002528,pyside/pyside,2,1,3,0.666667,0.333333
1001994,pyside/pyside,2,2,4,0.500000,0.500000
1000971,pyside/pyside,2,3,5,0.400000,0.600000
1001612,pyside/pyside,6,0,6,1.000000,0.000000
1001005,pyside/pyside,1,2,3,0.333333,0.666667
1000049,pyside/pyside,77,37,114,0.675439,0.324561
1000023,pyside/pyside,2,1,3,0.666667,0.333333
1001946,pyside/pyside,2,2,4,0.500000,0.500000
1001611,pyside/shiboken,3,0,3,1.000000,0.000000
1001994,pyside/shiboken,10,2,12,0.833333,0.166667
1002455,pyside/shiboken,4,0,4,1.000000,0.000000
1001612,pyside/shiboken,8,0,8,1.000000,0.000000
1001005,pyside/shiboken,7,1,8,0.875000,0.125000
1000049,pyside/shiboken,117,47,164,0.713415,0.286585
1000023,pyside/shiboken,2,0,2,1.000000,0.000000
1002520,pyside/shiboken,2,0,2,1.000000,0.000000
1001946,pyside/shiboken,4,0,4,1.000000,0.000000
1000049,qt-apps/snowshoe,4,3,7,0.571429,0.428571
1000455,qt-apps/snowshoe,2,0,2,1.000000,0.000000
1000263,qt-apps/snowshoe,2,0,2,1.000000,0.000000
1000448,qt-creator/qt-creator,68,35,103,0.660194,0.339806
1000022,qt-creator/qt-creator,13,9,22,0.590909,0.409091
1000456,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1000973,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1002008,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1000942,qt-creator/qt-creator,2,2,4,0.500000,0.500000
1000478,qt-creator/qt-creator,39,12,51,0.764706,0.235294
1000481,qt-creator/qt-creator,16,8,24,0.666667,0.333333
1002536,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1000028,qt-creator/qt-creator,9,13,22,0.409091,0.590909
1002542,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1002031,qt-creator/qt-creator,154,55,209,0.736842,0.263158
1000496,qt-creator/qt-creator,8,2,10,0.800000,0.200000
1000502,qt-creator/qt-creator,15,6,21,0.714286,0.285714
1000503,qt-creator/qt-creator,15,3,18,0.833333,0.166667
1000505,qt-creator/qt-creator,53,15,68,0.779412,0.220588
1002080,qt-creator/qt-creator,3,2,5,0.600000,0.400000
1000003,qt-creator/qt-creator,551,381,932,0.591202,0.408798
1000004,qt-creator/qt-creator,543,312,855,0.635088,0.364912
1000006,qt-creator/qt-creator,51,23,74,0.689189,0.310811
1000007,qt-creator/qt-creator,1073,608,1681,0.638311,0.361689
1001032,qt-creator/qt-creator,1,0,1,1.000000,0.000000
1000009,qt-creator/qt-creator,1045,708,1753,0.596121,0.403879
1000010,qt-creator/qt-creator,92,83,175,0.525714,0.474286
1000011,qt-creator/qt-creator,306,146,452,0.676991,0.323009
1000012,qt-creator/qt-creator,153,103,256,0.597656,0.402344
1000013,qt-creator/qt-creator,381,203,584,0.652397,0.347603
1000014,qt-creator/qt-creator,505,300,805,0.627329,0.372671
1000015,qt-creator/qt-creator,595,369,964,0.617220,0.382780
1000528,qt-creator/qt-creator,103,69,172,0.598837,0.401163
1000017,qt-creator/qt-creator,33,10,43,0.767442,0.232558
1000018,qt-creator/qt-creator,62,42,104,0.596154,0.403846
1000019,qt-creator/qt-creator,135,103,238,0.567227,0.432773
1000020,qt-creator/qt-creator,138,95,233,0.592275,0.407725
1000534,qt-creator/qt-creator,1087,438,1525,0.712787,0.287213
1000023,qt-creator/qt-creator,7,6,13,0.538462,0.461538
1000024,qt-creator/qt-creator,54,55,109,0.495413,0.504587
1000026,qt-creator/qt-creator,445,249,694,0.641210,0.358790
1000027,qt-creator/qt-creator,125,91,216,0.578704,0.421296
1000540,qt-creator/qt-creator,31,18,49,0.632653,0.367347
1000029,qt-creator/qt-creator,14,13,27,0.518519,0.481481
1000030,qt-creator/qt-creator,76,51,127,0.598425,0.401575
1000032,qt-creator/qt-creator,11,2,13,0.846154,0.153846
1000036,qt-creator/qt-creator,8,5,13,0.615385,0.384615
1000043,qt-creator/qt-creator,0,2,2,0.000000,1.000000
1002093,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1000558,qt-creator/qt-creator,3,0,3,1.000000,0.000000
1002095,qt-creator/qt-creator,6,8,14,0.428571,0.571429
1000049,qt-creator/qt-creator,28775,14809,43584,0.660219,0.339781
1000050,qt-creator/qt-creator,2,1,3,0.666667,0.333333
1000051,qt-creator/qt-creator,4,2,6,0.666667,0.333333
1000052,qt-creator/qt-creator,4,3,7,0.571429,0.428571
1000565,qt-creator/qt-creator,26,8,34,0.764706,0.235294
1000054,qt-creator/qt-creator,11,7,18,0.611111,0.388889
1000055,qt-creator/qt-creator,1,2,3,0.333333,0.666667
1000057,qt-creator/qt-creator,26,18,44,0.590909,0.409091
1000061,qt-creator/qt-creator,128,84,212,0.603774,0.396226
1000576,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1002113,qt-creator/qt-creator,2,1,3,0.666667,0.333333
1002433,qt-creator/qt-creator,0,2,2,0.000000,1.000000
1000074,qt-creator/qt-creator,5,3,8,0.625000,0.375000
1001100,qt-creator/qt-creator,0,6,6,0.000000,1.000000
1000079,qt-creator/qt-creator,3,3,6,0.500000,0.500000
1001616,qt-creator/qt-creator,18,4,22,0.818182,0.181818
1000082,qt-creator/qt-creator,9,0,9,1.000000,0.000000
1000083,qt-creator/qt-creator,4,2,6,0.666667,0.333333
1000084,qt-creator/qt-creator,24,14,38,0.631579,0.368421
1000644,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1000091,qt-creator/qt-creator,1,2,3,0.333333,0.666667
1000093,qt-creator/qt-creator,0,1,1,0.000000,1.000000
1000094,qt-creator/qt-creator,2,7,9,0.222222,0.777778
1001454,qt-creator/qt-creator,5,0,5,1.000000,0.000000
1000096,qt-creator/qt-creator,117,55,172,0.680233,0.319767
1000101,qt-creator/qt-creator,1,0,1,1.000000,0.000000
1002152,qt-creator/qt-creator,64,18,82,0.780488,0.219512
1000108,qt-creator/qt-creator,5,4,9,0.555556,0.444444
1000109,qt-creator/qt-creator,57,31,88,0.647727,0.352273
1000110,qt-creator/qt-creator,21,5,26,0.807692,0.192308
1000120,qt-creator/qt-creator,114,58,172,0.662791,0.337209
1000121,qt-creator/qt-creator,4,0,4,1.000000,0.000000
1000123,qt-creator/qt-creator,0,1,1,0.000000,1.000000
1000124,qt-creator/qt-creator,3,6,9,0.333333,0.666667
1000637,qt-creator/qt-creator,4,6,10,0.400000,0.600000
1000126,qt-creator/qt-creator,13,7,20,0.650000,0.350000
1001248,qt-creator/qt-creator,5,4,9,0.555556,0.444444
1000130,qt-creator/qt-creator,3,2,5,0.600000,0.400000
1001419,qt-creator/qt-creator,14,4,18,0.777778,0.222222
1000132,qt-creator/qt-creator,44,38,82,0.536585,0.463415
1000134,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1000649,qt-creator/qt-creator,17,4,21,0.809524,0.190476
1000140,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1002702,qt-creator/qt-creator,1,0,1,1.000000,0.000000
1002192,qt-creator/qt-creator,3,0,3,1.000000,0.000000
1000660,qt-creator/qt-creator,3,2,5,0.600000,0.400000
1000661,qt-creator/qt-creator,4,0,4,1.000000,0.000000
1000662,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1000153,qt-creator/qt-creator,806,459,1265,0.637154,0.362846
1001690,qt-creator/qt-creator,2,1,3,0.666667,0.333333
1000155,qt-creator/qt-creator,4,0,4,1.000000,0.000000
1002207,qt-creator/qt-creator,6,3,9,0.666667,0.333333
1000164,qt-creator/qt-creator,6,3,9,0.666667,0.333333
1000166,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1000679,qt-creator/qt-creator,4,0,4,1.000000,0.000000
1000680,qt-creator/qt-creator,0,2,2,0.000000,1.000000
1000681,qt-creator/qt-creator,38,12,50,0.760000,0.240000
1000682,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1002219,qt-creator/qt-creator,224,83,307,0.729642,0.270358
1000173,qt-creator/qt-creator,210,158,368,0.570652,0.429348
1000178,qt-creator/qt-creator,4,2,6,0.666667,0.333333
1002196,qt-creator/qt-creator,11,6,17,0.647059,0.352941
1002749,qt-creator/qt-creator,5,0,5,1.000000,0.000000
1002197,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1000708,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1000199,qt-creator/qt-creator,14,9,23,0.608696,0.391304
1002253,qt-creator/qt-creator,4,1,5,0.800000,0.200000
1000207,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1002263,qt-creator/qt-creator,225,117,342,0.657895,0.342105
1000217,qt-creator/qt-creator,3,2,5,0.600000,0.400000
1002270,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1000736,qt-creator/qt-creator,1,0,1,1.000000,0.000000
1002785,qt-creator/qt-creator,8,0,8,1.000000,0.000000
1000738,qt-creator/qt-creator,10,6,16,0.625000,0.375000
1002715,qt-creator/qt-creator,2,3,5,0.400000,0.600000
1002279,qt-creator/qt-creator,14,6,20,0.700000,0.300000
1000071,qt-creator/qt-creator,2,4,6,0.333333,0.666667
1000748,qt-creator/qt-creator,14,10,24,0.583333,0.416667
1002286,qt-creator/qt-creator,4,0,4,1.000000,0.000000
1001775,qt-creator/qt-creator,16,16,32,0.500000,0.500000
1002290,qt-creator/qt-creator,1,2,3,0.333333,0.666667
1000762,qt-creator/qt-creator,4,0,4,1.000000,0.000000
1001796,qt-creator/qt-creator,0,6,6,0.000000,1.000000
1000774,qt-creator/qt-creator,2,4,6,0.333333,0.666667
1000263,qt-creator/qt-creator,8,0,8,1.000000,0.000000
1001288,qt-creator/qt-creator,59,28,87,0.678161,0.321839
1000271,qt-creator/qt-creator,2,2,4,0.500000,0.500000
1000785,qt-creator/qt-creator,8,4,12,0.666667,0.333333
1000794,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1000286,qt-creator/qt-creator,4,0,4,1.000000,0.000000
1000592,qt-creator/qt-creator,0,2,2,0.000000,1.000000
1001190,qt-creator/qt-creator,9,4,13,0.692308,0.307692
1000809,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1000298,qt-creator/qt-creator,8,2,10,0.800000,0.200000
1000816,qt-creator/qt-creator,2,1,3,0.666667,0.333333
1001619,qt-creator/qt-creator,2,3,5,0.400000,0.600000
1000822,qt-creator/qt-creator,3,2,5,0.600000,0.400000
1001335,qt-creator/qt-creator,2,1,3,0.666667,0.333333
1000312,qt-creator/qt-creator,44,7,51,0.862745,0.137255
1000318,qt-creator/qt-creator,3,2,5,0.600000,0.400000
1001195,qt-creator/qt-creator,10,1,11,0.909091,0.090909
1000837,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1000327,qt-creator/qt-creator,4,0,4,1.000000,0.000000
1000329,qt-creator/qt-creator,21,12,33,0.636364,0.363636
1000330,qt-creator/qt-creator,4,0,4,1.000000,0.000000
1000338,qt-creator/qt-creator,1,2,3,0.333333,0.666667
1002051,qt-creator/qt-creator,4,0,4,1.000000,0.000000
1000341,qt-creator/qt-creator,18,10,28,0.642857,0.357143
1002694,qt-creator/qt-creator,96,39,135,0.711111,0.288889
1000356,qt-creator/qt-creator,8,10,18,0.444444,0.555556
1000869,qt-creator/qt-creator,2,1,3,0.666667,0.333333
1001382,qt-creator/qt-creator,262,97,359,0.729805,0.270195
1000359,qt-creator/qt-creator,58,41,99,0.585859,0.414141
1000360,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1000008,qt-creator/qt-creator,12,4,16,0.750000,0.250000
1002932,qt-creator/qt-creator,9,2,11,0.818182,0.181818
1000383,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1002144,qt-creator/qt-creator,4,8,12,0.333333,0.666667
1001035,qt-creator/qt-creator,12,1,13,0.923077,0.076923
1001415,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1000392,qt-creator/qt-creator,4,6,10,0.400000,0.600000
1000395,qt-creator/qt-creator,6,0,6,1.000000,0.000000
1002849,qt-creator/qt-creator,3,3,6,0.500000,0.500000
1000912,qt-creator/qt-creator,172,124,296,0.581081,0.418919
1001380,qt-creator/qt-creator,1,0,1,1.000000,0.000000
1000410,qt-creator/qt-creator,183,95,278,0.658273,0.341727
1000413,qt-creator/qt-creator,12,6,18,0.666667,0.333333
1002321,qt-creator/qt-creator,12,14,26,0.461538,0.538462
1002577,qt-creator/qt-creator,1,0,1,1.000000,0.000000
1002065,qt-creator/qt-creator,35,15,50,0.700000,0.300000
1000530,qt-creator/qt-creator,10,1,11,0.909091,0.090909
1001966,qt-creator/qt-creator,3,2,5,0.600000,0.400000
1001967,qt-creator/qt-creator,22,7,29,0.758621,0.241379
1002482,qt-creator/qt-creator,2,0,2,1.000000,0.000000
1001973,qt-creator/qt-creator,1,0,1,1.000000,0.000000
1002068,qt-creator/qt-creator,2,2,4,0.500000,0.500000
1000959,qt-creator/qt-creator,426,270,696,0.612069,0.387931
1000049,qt-labs/chromium,18,2,20,0.900000,0.100000
1000181,qt-labs/chromium,2,3,5,0.400000,0.600000
1000193,qt-labs/chromium,0,2,2,0.000000,1.000000
1000049,qt-labs/jira2gv,10,0,10,1.000000,0.000000
1000023,qt-labs/jira2gv,2,0,2,1.000000,0.000000
1000120,qt-labs/jom,3,2,5,0.600000,0.400000
1000049,qt-labs/jom,205,38,243,0.843621,0.156379
1000645,qt-labs/jom,2,0,2,1.000000,0.000000
1002281,qt-labs/jom,2,0,2,1.000000,0.000000
1000098,qt-labs/messagingframework,2,0,2,1.000000,0.000000
1000004,qt-labs/messagingframework,3,2,5,0.600000,0.400000
1000327,qt-labs/messagingframework,12,6,18,0.666667,0.333333
1001065,qt-labs/messagingframework,15,2,17,0.882353,0.117647
1002122,qt-labs/messagingframework,11,5,16,0.687500,0.312500
1001100,qt-labs/messagingframework,1,0,1,1.000000,0.000000
1000049,qt-labs/messagingframework,55,33,88,0.625000,0.375000
1000023,qt-labs/messagingframework,2,0,2,1.000000,0.000000
1000324,qt-labs/messagingframework,2,0,2,1.000000,0.000000
1000049,qt-labs/photoshop-qmlexporter,4,1,5,0.800000,0.200000
1000023,qt-labs/photoshop-qmlexporter,1,0,1,1.000000,0.000000
1000964,qt-labs/qbs,2,0,2,1.000000,0.000000
1000481,qt-labs/qbs,1,2,3,0.333333,0.666667
1000359,qt-labs/qbs,7,1,8,0.875000,0.125000
1001516,qt-labs/qbs,2,3,5,0.400000,0.600000
1000750,qt-labs/qbs,2,0,2,1.000000,0.000000
1000120,qt-labs/qbs,273,240,513,0.532164,0.467836
1000004,qt-labs/qbs,317,140,457,0.693654,0.306346
1000009,qt-labs/qbs,12,36,48,0.250000,0.750000
1000010,qt-labs/qbs,14,7,21,0.666667,0.333333
1000011,qt-labs/qbs,228,87,315,0.723810,0.276190
1000012,qt-labs/qbs,2,1,3,0.666667,0.333333
1000014,qt-labs/qbs,2,1,3,0.666667,0.333333
1000530,qt-labs/qbs,210,61,271,0.774908,0.225092
1000019,qt-labs/qbs,1,0,1,1.000000,0.000000
1000534,qt-labs/qbs,44,16,60,0.733333,0.266667
1000153,qt-labs/qbs,2,0,2,1.000000,0.000000
1000026,qt-labs/qbs,30,23,53,0.566038,0.433962
1000173,qt-labs/qbs,6,2,8,0.750000,0.250000
1000942,qt-labs/qbs,2,2,4,0.500000,0.500000
1000049,qt-labs/qbs,3287,1776,5063,0.649220,0.350780
1000312,qt-labs/qbs,2,0,2,1.000000,0.000000
1001980,qt-labs/qbs,1,7,8,0.125000,0.875000
1000061,qt-labs/qbs,1,2,3,0.333333,0.666667
1000049,qt-labs/qml-presentation-system,12,6,18,0.666667,0.333333
1000049,qt-labs/qsettings-refactor,10,0,10,1.000000,0.000000
1000049,qt-labs/qtaddonmimetype,27,6,33,0.818182,0.181818
1000971,qt-labs/qtaddonmimetype,2,0,2,1.000000,0.000000
1000334,qt-labs/qtaddonmimetype,0,2,2,0.000000,1.000000
1000023,qt-labs/qtaddonmimetype,2,0,2,1.000000,0.000000
1000971,qt-labs/qtest-qml,1,0,1,1.000000,0.000000
1000049,qt-labs/qtest-qml,15,5,20,0.750000,0.250000
1002122,qt-labs/qtest-qml,5,2,7,0.714286,0.285714
1000023,qt-labs/qtest-qml,3,0,3,1.000000,0.000000
1000327,qt-labs/qtest-qml,2,1,3,0.666667,0.333333
1000049,qt-labs/qtscriptgenerator,6,2,8,0.750000,0.250000
1000971,qt-labs/qtscriptgenerator,2,2,4,0.500000,0.500000
1000193,qt-labs/qtwebengine,32,39,71,0.450704,0.549296
1000263,qt-labs/qtwebengine,9,3,12,0.750000,0.250000
1000105,qt-labs/qtwebengine,4,3,7,0.571429,0.428571
1002727,qt-labs/qtwebengine,2,0,2,1.000000,0.000000
1002829,qt-labs/qtwebengine,2,0,2,1.000000,0.000000
1002865,qt-labs/qtwebengine,3,2,5,0.600000,0.400000
1000049,qt-labs/qtwebengine,452,209,661,0.683812,0.316188
1000307,qt-labs/qtwebengine,9,14,23,0.391304,0.608696
1000083,qt-labs/qtwebengine,27,20,47,0.574468,0.425532
1000181,qt-labs/qtwebengine,17,23,40,0.425000,0.575000
1001277,qt-labs/qtwebengine,3,2,5,0.600000,0.400000
1000469,qt-labs/qtwebengine,4,0,4,1.000000,0.000000
1000049,qt-labs/qwebchannel,105,121,226,0.464602,0.535398
1000083,qt-labs/qwebchannel,1,4,5,0.200000,0.800000
1000049,qt-labs/umlquick,3,2,5,0.600000,0.400000
1001187,qt-labs/vstools,7,1,8,0.875000,0.125000
1000004,qt-labs/vstools,2,2,4,0.500000,0.500000
1000008,qt-labs/vstools,2,0,2,1.000000,0.000000
1000049,qt-labs/vstools,111,26,137,0.810219,0.189781
1000023,qt-labs/vstools,1,0,1,1.000000,0.000000
1000120,qt-labs/vstools,3,3,6,0.500000,0.500000
1000350,qt-labs/vstools,4,2,6,0.666667,0.333333
1000049,qt-learning/learning-guides,33,17,50,0.660000,0.340000
1000298,qt-learning/learning-guides,8,8,16,0.500000,0.500000
1002116,qt-learning/learning-guides,1,2,3,0.333333,0.666667
1000054,qt-learning/learning-guides,1,0,1,1.000000,0.000000
1000071,qt-learning/learning-guides,3,1,4,0.750000,0.250000
1001984,qt-mobility/qt-mobility,9,8,17,0.529412,0.470588
1000577,qt-mobility/qt-mobility,2,0,2,1.000000,0.000000
1000516,qt-mobility/qt-mobility,6,2,8,0.750000,0.250000
1002374,qt-mobility/qt-mobility,2,0,2,1.000000,0.000000
1000327,qt-mobility/qt-mobility,1,0,1,1.000000,0.000000
1001288,qt-mobility/qt-mobility,0,5,5,0.000000,1.000000
1002122,qt-mobility/qt-mobility,5,0,5,1.000000,0.000000
1001775,qt-mobility/qt-mobility,6,0,6,1.000000,0.000000
1000004,qt-mobility/qt-mobility,2,0,2,1.000000,0.000000
1000049,qt-mobility/qt-mobility,188,86,274,0.686131,0.313869
1001953,qt-mobility/qt-mobility,4,0,4,1.000000,0.000000
1000724,qt-mobility/qt-mobility,2,1,3,0.666667,0.333333
1000661,qt-mobility/qt-mobility,1,3,4,0.250000,0.750000
1000023,qt-mobility/qt-mobility,11,4,15,0.733333,0.266667
1000121,qt-mobility/qt-mobility,5,2,7,0.714286,0.285714
1000762,qt-mobility/qt-mobility,47,25,72,0.652778,0.347222
1002012,qt-mobility/qt-mobility,2,0,2,1.000000,0.000000
